Haig Glacier Automatic Weather Station;;;;;;;;;;;;;;;;
Daily mean meteorological conditions, 2002-2015;;;;;;;lon;115.3018 W;;;;;;;albedo_flag=0:  estimated;
All data are mean daily values calculated from 30-minute AWS data.;;;;;;;lat;50.7124 N;;;;;;;albedo_flag=1: measured;
Missing data is gap-filled from the forefield AWS (lapsed/adjusted);;;;;;;elev;2665 m;;;;;;;;
See Marshall (HESS, 2014) and Marshall and Miller (Cryosphere, 2020) concerning the gap-filling methods.;;;;;;;;;;;;;;;;
;;;;;;;;;;SW in;SW out;;LW in;LW out;  albedo;
2012;321;-16,0;-8,5;-9,2;100,0;1,96;2,33;735,7;4,73;18,2;15,4;0,84;256,4;235,4;0;
2012;322;-14,2;-13,7;-9,7;100,0;1,90;2,26;729,8;4,99;22,0;18,3;0,83;263,6;242,1;0;
2012;323;-14,7;-18,0;-1,8;100,0;2,54;3,03;732,0;4,12;63,4;47,2;0,74;262,0;240,2;0;
2012;324;-9,0;-12,1;-8,3;55,5;1,44;1,72;737,7;3,91;90,3;67,8;0,75;211,4;262,3;0;
2012;325;-10,3;-8,5;-13,1;100,0;2,50;2,98;732,4;5,26;52,9;40,8;0,77;280,6;257,4;0;
2012;326;-15,2;-8,8;-12,3;100,0;2,30;2,74;739,4;4,02;47,0;34,2;0,73;260,1;238,6;0;
2012;327;-8,9;-9,8;-4,3;72,6;1,90;2,27;732,3;4,61;47,7;34,9;0,73;240,5;262,8;0;
2012;328;-8,1;-15,3;-6,5;31,9;0,89;1,06;735,0;5,47;35,9;26,2;0,73;174,2;265,9;0;
2012;329;-6,4;-19,1;-6,8;58,3;1,85;2,20;739,9;4,65;74,8;57,4;0,77;224,9;272,8;0;
2012;330;-3,5;-8,8;-1,1;51,9;2,06;2,46;734,2;5,00;51,1;38,9;0,76;223,9;285,4;0;
2012;331;-8,6;-13,9;-8,1;39,5;1,06;1,26;731,1;4,10;37,9;30,3;0,80;185,7;264,0;0;
2012;332;-5,1;-12,7;-8,9;50,4;1,77;2,10;733,3;3,90;37,1;30,3;0,82;215,4;278,2;0;
2012;333;-12,3;-15,5;-12,9;44,3;0,89;1,06;734,1;5,41;55,0;38,8;0,70;183,2;249,6;0;
2012;334;-15,5;-19,1;-13,4;100,0;2,02;2,42;742,0;4,71;85,7;59,7;0,70;258,7;237,5;0;
2012;335;-12,0;-11,6;-12,6;78,7;1,61;1,93;736,0;3,83;56,4;40,5;0,72;239,0;250,7;0;
2012;336;-11,8;-17,2;-9,2;58,7;1,22;1,46;730,7;4,04;41,9;35,5;0,85;207,5;251,4;0;
2012;337;-11,8;-19,5;-6,1;100,0;2,36;2,83;733,3;4,18;24,7;22,0;0,89;274,0;251,4;0;
2012;338;-14,8;-11,4;-12,2;78,5;1,28;1,53;736,4;3,06;55,0;44,0;0,80;228,4;240,1;0;
2012;339;-8,5;-15,2;-11,3;56,8;1,52;1,83;733,6;5,63;27,2;21,4;0,79;215,3;264,4;0;
2012;340;-10,1;-8,3;-4,2;82,1;1,95;2,33;736,7;5,46;55,6;42,0;0,76;251,7;258,0;0;
2012;341;-14,9;-18,5;-16,2;63,8;1,03;1,23;737,4;4,05;30,0;21,2;0,70;205,5;239,6;0;
2012;342;-5,8;-19,9;-11,1;31,8;1,06;1,26;744,4;4,59;58,3;42,7;0,73;180,5;275,5;0;
2012;343;-6,5;-9,9;-11,8;37,4;1,18;1,41;732,9;4,93;44,4;33,2;0,75;188,3;272,5;0;
2012;344;-8,0;-8,3;-7,8;86,0;2,42;2,88;739,2;5,72;31,8;24,8;0,78;266,9;266,5;0;
2012;345;-4,9;-3,5;-10,3;49,9;1,77;2,11;737,2;4,35;32,4;26,2;0,81;215,2;279,1;0;
2012;346;-10,5;-13,2;-10,0;100,0;2,37;2,82;733,6;5,37;26,9;22,6;0,84;279,6;256,6;0;
2012;347;-14,9;-12,7;-4,4;100,0;1,92;2,28;724,6;3,10;32,4;26,9;0,83;260,7;239,4;0;
2012;348;-9,3;-9,4;-9,0;39,7;1,02;1,21;732,7;4,63;51,0;38,8;0,76;184,3;261,4;0;
2012;349;-9,6;-9,9;-9,3;88,3;2,19;2,61;731,0;5,13;55,8;46,3;0,83;263,9;259,9;0;
2012;350;-10,0;-10,4;-9,6;57,0;1,38;1,63;729,4;2,88;43,9;35,9;0,82;210,6;258,3;0;
2012;351;-10,0;-10,1;-9,8;79,2;1,92;2,27;724,2;4,21;26,9;21,6;0,80;247,5;258,5;0;
2012;352;-10,3;-10,5;-10,0;82,4;1,94;2,31;718,8;2,61;21,7;18,1;0,83;251,5;257,4;0;
2012;353;-10,1;-10,5;-9,9;72,5;1,74;2,06;729,0;3,58;28,1;23,1;0,82;236,0;258,1;0;
2012;354;-4,5;-14,3;-6,2;47,8;1,76;2,09;725,9;2,00;34,5;26,7;0,77;212,7;280,7;0;
2012;355;-13,5;-11,6;-9,7;100,0;2,71;3,22;741,8;3,56;39,1;28,6;0,73;267,0;244,7;0;
2012;356;-9,1;-9,4;-8,7;72,1;1,87;2,22;735,3;4,53;52,0;38,8;0,75;239,1;262,2;0;
2012;357;-8,5;-13,6;-9,9;52,7;1,43;1,70;739,5;4,00;28,8;21,1;0,73;208,4;264,5;0;
2012;358;-11,5;-16,7;-11,6;63,6;1,36;1,62;738,1;2,89;30,0;21,9;0,73;216,5;252,6;0;
2012;359;-10,9;-15,3;-9,7;71,7;1,61;1,91;732,9;3,83;23,8;17,8;0,75;231,5;254,8;0;
2012;360;-11,2;-17,6;-10,0;80,0;1,76;2,08;724,5;3,10;41,8;32,7;0,78;244,0;253,7;0;
2012;361;-15,8;-14,4;-12,7;73,0;1,10;1,31;732,9;4,99;19,6;16,4;0,83;216,4;236,1;0;
2012;362;-18,5;-18,1;-12,2;84,9;1,02;1,21;731,0;3,94;25,5;20,4;0,80;224,3;226,3;0;
2012;363;-9,8;-10,1;-9,5;55,4;1,37;1,61;739,1;2,26;38,6;31,0;0,80;208,8;259,3;0;
2012;364;-16,9;-15,6;-10,0;85,8;1,19;1,40;731,6;2,97;26,6;21,2;0,80;231,5;232,1;0;
2012;365;-12,9;-15,4;-10,3;80,6;1,55;1,83;732,8;3,31;37,6;30,0;0,80;238,4;247,1;0;
2012;366;-3,0;-6,3;0,6;79,0;3,29;3,86;740,4;4,40;191,0;171,9;0,90;275,3;287,1;0;
2013;1;-13,0;-15,9;-10,1;78,8;1,50;1,77;733,5;3,72;50,2;41,9;0,83;235,2;246,6;0;
2013;2;-20,5;-17,4;-14,2;100,0;1,92;2,26;735,0;4,73;49,9;43,5;0,87;238,9;219,3;0;
2013;3;-12,9;-14,8;-8,4;48,5;0,93;1,10;738,3;4,18;21,5;18,9;0,88;187,9;247,1;0;
2013;4;-16,0;-12,9;-4,5;100,0;1,59;1,88;734,2;3,85;25,3;22,6;0,90;256,3;235,6;0;
2013;5;-11,1;-10,2;-11,4;67,8;1,50;1,78;733,2;3,59;60,6;53,8;0,89;224,6;254,1;0;
2013;6;-16,7;-5,2;-6,5;100,0;1,82;2,16;732,1;4,55;30,8;27,1;0,88;253,6;232,9;0;
2013;7;-15,1;-6,8;-7,4;100,0;1,88;2,23;736,7;4,74;36,0;31,7;0,88;260,2;239,0;0;
2013;8;-9,8;-15,5;-9,6;71,3;1,74;2,07;733,7;3,92;60,0;53,2;0,89;234,9;259,1;0;
2013;9;-14,9;-18,6;-10,9;100,0;2,07;2,46;726,3;4,61;94,5;83,8;0,89;261,1;239,7;0;
2013;10;-11,1;-14,3;-9,0;69,9;1,55;1,84;731,8;1,86;51,7;45,8;0,89;228,1;254,2;0;
2013;11;-15,8;-14,9;-8,0;100,0;1,89;2,24;726,9;4,79;46,2;41,5;0,90;257,1;236,1;0;
2013;12;-8,6;-8,8;-8,3;71,8;1,93;2,30;738,7;4,62;48,4;43,5;0,90;240,4;264,1;0;
2013;13;-8,6;-8,8;-8,3;86,6;2,33;2,77;740,3;3,65;59,5;51,5;0,86;265,4;264,2;0;
2013;14;-7,0;-12,0;-4,2;100,0;3,07;3,66;745,4;3,69;43,0;36,8;0,86;295,1;270,4;0;
2013;15;-7,6;-14,0;-7,4;61,0;1,77;2,11;738,1;3,15;69,9;62,4;0,89;225,7;268,2;0;
2013;16;-2,3;-13,4;-4,4;60,7;2,61;3,12;743,3;3,16;43,3;38,2;0,88;244,2;290,2;0;
2013;17;-2,2;-10,9;-3,2;48,8;2,12;2,53;736,3;3,35;49,8;44,1;0,89;222,3;290,6;0;
2013;18;-4,3;-10,4;-0,9;62,4;2,33;2,78;740,0;4,96;76,9;67,7;0,88;240,1;281,8;0;
2013;19;-7,4;-12,3;-4,5;75,1;2,22;2,64;734,8;4,54;43,4;39,1;0,90;250,7;269,1;0;
2013;20;-4,6;-9,5;-11,2;30,2;1,10;1,31;742,8;4,50;62,9;55,5;0,88;180,8;280,5;0;
2013;21;-7,2;-16,0;-5,2;43,8;1,31;1,56;737,0;4,11;62,4;55,4;0,89;197,2;269,6;0;
2013;22;-8,1;-5,1;-6,5;87,6;2,44;2,91;738,4;3,86;49,8;43,1;0,86;269,0;265,9;0;
2013;23;-5,2;-11,5;-5,0;55,4;1,93;2,30;737,8;4,15;54,7;48,4;0,89;224,1;278,0;0;
2013;24;-6,9;-11,1;-6,9;70,1;2,15;2,56;737,1;4,54;47,7;42,2;0,89;244,0;271,0;0;
2013;25;-12,3;-14,6;-3,6;61,3;1,23;1,46;736,0;4,94;67,2;59,5;0,89;210,1;249,5;0;
2013;26;-11,3;-11,9;-5,1;80,8;1,76;2,09;733,1;4,50;68,7;61,0;0,89;244,9;253,3;0;
2013;27;-7,0;-13,5;-2,3;65,0;1,98;2,35;732,0;3,95;64,4;56,2;0,87;234,5;270,4;0;
2013;28;-5,9;-14,6;-5,4;42,0;1,39;1,65;737,6;4,32;82,1;72,2;0,88;198,1;274,9;0;
2013;29;-7,8;-17,0;-7,4;73,3;2,10;2,50;739,2;4,50;66,2;58,3;0,88;246,0;267,3;0;
2013;30;-12,7;-13,3;-6,4;83,3;1,62;1,92;728,3;4,45;83,9;71,3;0,85;243,4;247,8;0;
2013;31;-16,0;-15,5;-11,6;100,0;1,73;2,04;729,6;3,50;50,3;44,6;0,89;256,4;235,6;0;
2013;32;-18,3;-15,4;-13,5;98,7;1,22;1,44;738,4;1,70;37,7;33,4;0,89;245,3;227,3;0;
2013;33;-9,9;-11,1;-9,9;56,6;1,38;1,64;735,0;2,94;86,3;77,7;0,90;210,6;259,0;0;
2013;34;-15,1;-19,3;-12,7;77,3;1,23;1,47;741,4;3,27;82,4;71,7;0,87;225,3;238,8;0;
2013;35;-9,6;-19,0;-10,5;80,7;2,00;2,38;735,2;4,45;99,4;85,8;0,86;251,3;259,9;0;
2013;36;-10,5;-17,8;-12,0;78,2;1,81;2,16;729,8;3,63;122,8;105,6;0,86;243,8;256,5;0;
2013;37;-11,1;-7,2;-10,1;73,3;1,61;1,92;736,6;4,92;66,6;59,5;0,89;233,4;254,1;0;
2013;38;-10,2;-16,5;-9,0;62,6;1,48;1,76;737,5;2,84;65,8;58,8;0,89;219,1;257,5;0;
2013;39;-4,8;-14,0;-11,2;50,4;1,81;2,15;737,9;4,35;109,1;93,8;0,86;216,4;279,6;0;
2013;40;-10,9;-17,8;-7,9;100,0;2,27;2,70;733,5;3,19;147,0;127,6;0,87;277,9;255,0;0;
2013;41;-13,8;-11,6;-7,7;100,0;1,94;2,31;733,3;2,82;70,4;60,9;0,86;265,5;243,8;0;
2013;42;-13,6;-10,7;-3,0;100,0;2,07;2,47;737,6;4,27;157,6;136,7;0,87;266,3;244,5;0;
2013;43;-4,1;-8,0;-1,3;51,1;1,94;2,31;737,1;4,23;85,6;74,7;0,87;220,3;282,7;0;
2013;44;-6,0;-8,4;-4,4;75,8;2,49;2,96;745,0;2,26;100,0;88,5;0,89;257,2;274,6;0;
2013;45;-10,4;-13,8;-7,3;79,6;1,86;2,21;725,9;2,32;145,2;128,5;0,89;246,5;257,0;0;
2013;46;-10,0;-12,1;-5,7;88,4;2,14;2,54;738,6;2,41;138,2;124,4;0,90;262,8;258,6;0;
2013;47;-14,6;-14,4;-6,7;100,0;1,96;2,33;737,7;4,47;127,2;110,6;0,87;262,0;240,6;0;
2013;48;-14,3;-20,2;-10,7;100,0;2,37;2,83;738,2;2,62;112,3;98,0;0,87;263,7;241,9;0;
2013;49;-16,6;-13,2;-9,6;100,0;1,99;2,36;731,4;2,86;98,9;87,5;0,89;254,1;233,3;0;
2013;50;-10,9;-14,6;-11,3;100,0;2,33;2,77;727,3;3,37;80,0;71,2;0,89;277,8;255,0;0;
2013;51;-11,4;-16,5;-12,8;75,1;1,63;1,93;739,0;1,62;132,1;113,0;0,85;235,5;253,1;0;
2013;52;-14,6;-17,9;-10,0;100,0;1,87;2,22;731,8;3,09;83,9;72,4;0,86;262,2;240,9;0;
2013;53;-14,5;-21,5;-3,6;95,5;1,60;1,90;737,5;1,92;112,5;87,4;0,78;255,4;241,1;0;
2013;54;-18,6;-20,9;-7,0;100,0;1,73;2,06;733,5;1,92;140,5;117,0;0,83;246,1;226,0;0;
2013;55;-10,0;-11,6;-5,1;50,3;1,21;1,44;733,3;2,33;89,7;79,0;0,88;199,6;258,4;0;
2013;56;-6,4;-12,4;-4,0;58,7;1,88;2,23;731,7;1,82;126,9;114,2;0,90;225,9;273,1;0;
2013;57;-13,6;-14,9;-6,9;98,1;1,77;2,10;734,0;1,78;151,8;134,0;0,88;263,0;244,4;0;
2013;58;-8,6;-12,6;-3,8;68,2;1,84;2,18;728,7;3,06;187,7;164,2;0,88;234,2;264,0;0;
2013;59;-15,2;-12,2;-8,1;90,5;1,43;1,70;732,1;2,32;142,9;126,4;0,89;245,0;238,4;0;
2013;60;-11,3;-15,3;-7,0;100,0;2,55;3,04;727,6;2,12;141,4;127,2;0,90;276,3;253,4;0;
2013;61;-8,4;-15,1;-7,2;70,2;1,92;2,28;731,6;2,83;104,2;93,8;0,90;238,3;264,8;0;
2013;62;-14,1;-15,3;-11,1;100,0;1,74;2,07;734,0;3,20;168,5;151,6;0,90;264,2;242,7;0;
2013;63;-9,4;-10,0;-8,0;86,6;2,18;2,59;735,9;3,87;132,8;119,5;0,90;261,8;260,6;0;
2013;64;-3,2;-3,5;-2,5;57,8;2,36;2,79;740,7;2,52;133,4;120,1;0,90;235,7;286,5;0;
2013;65;-2,7;-2,8;-2,4;63,7;2,70;3,20;734,5;1,41;142,6;126,2;0,89;248,5;288,7;0;
2013;66;-4,3;-4,4;-4,0;81,9;3,08;3,65;737,7;1,56;59,2;53,2;0,90;275,4;281,9;0;
2013;67;-3,3;-3,5;-3,0;60,2;2,43;2,88;739,6;1,33;199,2;177,8;0,89;239,7;286,0;0;
2013;68;-5,1;-5,2;-4,9;62,9;2,21;2,63;745,7;2,85;119,7;107,7;0,90;237,9;278,4;0;
2013;69;-4,7;-4,9;-4,4;51,6;1,87;2,22;744,7;4,21;99,1;86,0;0,87;219,0;280,0;0;
2013;70;-4,2;-4,5;-3,9;54,6;2,05;2,44;744,0;5,11;166,0;145,2;0,88;226,1;282,0;0;
2013;71;-4,4;-4,6;-4,1;51,3;1,90;2,26;740,6;4,46;179,6;157,6;0,88;219,5;281,4;0;
2013;72;-5,2;-5,4;-4,9;72,4;2,53;3,00;742,2;3,62;160,5;144,4;0,90;254,4;277,9;0;
2013;73;-4,9;-5,1;-4,6;56,9;2,04;2,42;741,9;2,65;85,7;75,0;0,88;227,9;279,2;0;
2013;74;-4,9;-5,2;-4,6;59,8;2,14;2,53;740,9;2,20;101,1;89,8;0,89;232,9;279,1;0;
2013;75;-4,8;-5,0;-4,5;65,5;2,38;2,81;734,7;2,88;54,9;48,7;0,89;243,9;279,8;0;
2013;76;-4,7;-4,9;-4,4;47,0;1,71;2,02;730,5;3,96;124,7;111,0;0,89;210,7;280,0;0;
2013;77;-4,9;-5,0;-4,8;65,9;2,35;2,79;733,8;3,42;133,1;118,7;0,89;243,8;279,0;0;
2013;78;-4,8;-4,8;-4,8;33,5;1,21;1,43;741,3;2,99;36,9;32,6;0,88;186,2;279,5;0;
2013;79;-5,0;-5,1;-5,0;41,2;1,47;1,74;729,1;1,72;150,0;132,3;0,88;199,5;278,7;0;
2013;80;-4,5;-4,6;-4,1;57,1;2,11;2,51;731,2;0,85;117,4;103,1;0,88;229,7;281,1;0;
2013;81;-4,3;-4,3;-4,2;74,5;2,79;3,32;739,4;3,20;136,3;120,8;0,89;261,9;281,9;0;
2013;82;-4,4;-4,6;-4,2;51,3;1,89;2,26;744,0;2,02;194,5;170,8;0,88;219,5;281,2;0;
2013;83;-4,3;-4,5;-4,0;43,7;1,63;1,94;744,8;2,54;93,6;82,8;0,88;206,1;281,7;0;
2013;84;-4,4;-4,6;-4,0;34,6;1,29;1,53;742,3;3,70;99,0;87,3;0,88;189,5;281,4;0;
2013;85;-4,2;-4,4;-4,0;49,5;1,86;2,22;742,4;2,40;173,4;149,1;0,86;217,0;282,1;0;
2013;86;-4,3;-4,4;-4,1;45,8;1,72;2,04;742,5;2,45;60,9;53,1;0,87;210,2;282,0;0;
2013;87;-4,4;-4,5;-4,2;68,2;2,53;3,01;744,3;2,52;120,0;106,6;0,89;250,1;281,3;0;
2013;88;-4,5;-4,7;-4,2;73,0;2,67;3,19;746,4;3,04;150,2;131,0;0,87;258,3;280,8;0;
2013;89;-4,1;-4,3;-3,8;58,9;2,23;2,66;748,2;2,86;125,5;112,2;0,89;234,5;282,7;0;
2013;90;-4,1;-4,3;-3,9;73,5;2,78;3,30;746,8;2,80;247,4;211,3;0,85;260,6;282,4;0;
2013;91;-4,3;-4,4;-4,1;79,0;2,96;3,51;745,7;2,43;107,3;94,9;0,88;269,9;281,7;0;
2013;92;-3,7;-4,0;-3,5;43,7;1,70;2,03;743,8;1,32;101,7;89,5;0,88;208,0;284,1;0;
2013;93;-3,8;-4,0;-3,5;52,3;2,03;2,42;744,3;1,94;164,3;139,3;0,85;223,5;283,9;0;
2013;94;-3,5;-3,7;-3,2;45,5;1,80;2,15;739,9;3,14;134,8;117,0;0,87;212,1;285,2;0;
2013;95;-4,0;-4,3;-3,7;63,0;2,40;2,87;734,4;3,14;135,9;112,5;0,83;242,2;283,1;0;
2013;96;-3,6;-3,9;-3,3;63,0;2,47;2,95;734,9;3,20;137,0;115,7;0,84;243,7;284,8;0;
2013;97;-3,4;-3,6;-3,1;48,3;1,93;2,31;734,5;3,70;188,4;152,9;0,81;217,7;285,8;0;
2013;98;-3,2;-3,4;-2,9;48,0;1,95;2,32;742,8;3,67;56,1;45,9;0,82;217,7;286,6;0;
2013;99;-3,1;-3,4;-2,9;85,8;3,50;4,16;746,7;3,36;234,0;195,4;0,83;287,4;286,7;0;
2013;100;-3,4;-3,7;-3,2;64,6;2,57;3,06;738,7;1,77;162,5;131,6;0,81;247,2;285,4;0;
2013;101;-3,2;-3,4;-3,0;51,9;2,09;2,50;739,8;2,28;87,9;75,6;0,86;224,6;286,2;0;
2013;102;-3,3;-3,6;-3,1;69,5;2,78;3,32;736,6;3,08;62,1;52,3;0,84;256,6;285,8;0;
2013;103;-3,3;-3,5;-3,0;70,9;2,86;3,40;728,3;3,26;94,3;80,6;0,85;259,4;286,1;0;
2013;104;-3,3;-3,5;-3,0;63,4;2,55;3,03;738,5;2,79;98,9;82,4;0,83;245,5;285,9;0;
2013;105;-3,7;-3,8;-3,7;58,3;2,28;2,71;742,7;2,54;103,8;91,0;0,88;234,7;284,3;0;
2013;106;-3,6;-3,7;-3,6;67,1;2,63;3,13;748,5;2,91;164,1;141,4;0,86;251,0;284,5;0;
2013;107;-3,9;-3,9;-3,9;54,6;2,09;2,50;747,4;1,93;66,5;57,7;0,87;227,1;283,4;0;
2013;108;-4,0;-4,0;-4,0;72,0;2,74;3,28;745,8;3,01;193,8;168,0;0,87;258,6;283,1;0;
2013;109;-4,0;-4,0;-4,0;77,8;2,96;3,54;738,7;3,21;231,5;203,3;0,88;269,2;283,1;0;
2013;110;-4,0;-4,0;-4,0;70,3;2,67;3,20;739,2;2,66;120,2;102,5;0,85;255,4;283,0;0;
2013;111;-4,0;-4,0;-4,0;85,8;3,25;3,89;744,9;3,26;303,1;249,0;0,82;283,5;282,8;0;
2013;112;-3,9;-3,9;-3,9;74,3;2,85;3,40;749,9;3,23;100,4;87,0;0,87;263,1;283,4;0;
2013;113;-3,9;-3,9;-3,9;63,1;2,41;2,88;747,5;2,46;54,9;45,1;0,82;242,6;283,4;0;
2013;114;-3,5;-3,5;-3,5;92,2;3,64;4,36;744,4;1,55;164,4;135,0;0,82;297,6;285,2;0;
2013;115;-3,7;-3,7;-3,7;73,7;2,86;3,42;741,2;1,18;130,0;109,7;0,84;262,7;284,2;0;
2013;116;-4,1;-4,1;-4,0;88,8;3,36;4,02;745,1;3,22;74,4;62,9;0,84;288,8;282,8;0;
2013;117;-3,7;-3,8;-3,7;66,8;2,58;3,10;740,3;3,82;33,3;27,5;0,83;250,1;284,2;0;
2013;118;-7,9;-8,7;1,2;85,3;2,40;2,88;740,1;4,24;96,5;77,9;0,81;265,9;266,8;0;
2013;119;-7,5;-7,1;1,8;87,4;2,54;3,04;743,0;3,57;186,6;151,1;0,81;271,3;268,5;0;
2013;120;-3,8;-9,6;0,5;63,8;2,46;2,95;744,1;2,63;192,2;165,8;0,86;244,5;284,1;0;
2013;121;-4,0;-7,1;-1,8;54,2;2,06;2,46;747,9;2,37;253,8;214,6;0,85;226,2;283,0;0;
2013;122;-2,7;-5,3;3,3;38,4;1,60;1,91;741,5;2,62;194,0;160,8;0,83;201,2;288,4;0;
2013;123;-3,7;-4,9;0,9;68,7;2,67;3,19;733,2;2,17;206,1;169,3;0,82;253,6;284,1;0;
2013;124;-1,3;-5,6;5,1;61,4;2,85;3,42;754,7;2,12;318,2;255,0;0,80;249,6;294,7;0;
2013;125;-0,6;-4,7;4,4;58,8;2,89;3,44;750,6;1,93;305,9;246,9;0,81;247,2;297,8;0;
2013;126;0,6;-2,4;5,1;69,7;3,73;4,44;748,7;3,27;324,2;274,7;0,85;273,1;309,3;0;
2013;127;0,6;-3,0;7,5;63,0;3,37;4,01;739,9;3,18;324,2;277,0;0,85;259,9;309,3;0;
2013;128;0,6;-3,6;6,1;39,1;2,09;2,49;735,5;1,95;379,3;309,9;0,82;213,1;309,3;0;
2013;129;0,9;-3,6;6,7;50,4;2,75;3,27;737,8;3,19;428,8;346,1;0,81;236,3;309,3;0;
2013;130;0,3;-5,5;7,1;66,9;3,50;4,18;744,4;2,03;366,5;291,6;0,80;266,5;309,3;0;
2013;131;2,2;-4,0;8,6;47,2;2,84;3,39;744,9;2,39;315,8;256,7;0,81;234,9;309,3;0;
2013;132;1,9;-1,4;7,4;50,4;2,96;3,53;739,1;3,03;219,8;182,2;0,83;240,1;309,3;0;
2013;133;-0,9;-3,0;0,4;61,3;2,94;3,52;742,8;2,49;119,4;96,5;0,81;251,0;296,5;0;
2013;134;-2,5;-4,9;1,3;60,3;2,55;3,06;741,8;2,89;217,7;170,8;0,78;242,6;289,3;0;
2013;135;-2,5;-5,8;0,5;70,4;2,98;3,57;738,8;2,27;267,9;205,7;0,77;261,5;289,4;0;
2013;136;-1,6;-5,5;4,0;83,0;3,75;4,51;770,8;2,12;231,4;169,0;0,73;289,2;293,3;0;
2013;137;-1,0;-6,9;6,3;71,9;3,42;4,09;731,3;2,47;327,4;232,1;0,71;270,7;296,1;0;
2013;138;0,0;-4,3;5,8;76,1;3,89;4,65;743,7;1,90;202,1;147,1;0,73;283,1;309,3;0;
2013;139;-0,2;-5,1;5,6;78,7;3,98;4,74;739,2;1,39;212,8;163,6;0,77;287,3;299,5;0;
2013;140;0,7;-5,2;9,6;79,8;4,30;5,13;745,6;2,33;316,8;249,9;0,79;293,4;309,3;0;
2013;141;0,2;-5,0;5,9;58,8;3,06;3,65;740,6;2,14;215,9;171,5;0,79;250,3;309,3;0;
2013;142;-2,0;-3,7;-0,3;98,7;4,36;5,20;736,5;2,80;92,4;72,1;0,78;316,7;291,5;0;
2013;143;-2,3;-3,0;-1,5;66,1;2,86;3,41;731,8;3,12;158,5;125,9;0,79;254,4;290,2;0;
2013;144;-2,5;-3,0;-1,9;87,7;3,73;4,46;736,0;2,37;120,7;93,5;0,77;293,9;289,5;0;
2013;145;-2,5;-2,6;-2,4;87,8;3,72;4,46;745,8;1,87;174,3;138,9;0,80;294,0;289,4;0;
2013;146;-2,4;-2,5;-2,3;94,4;4,06;4,85;741,6;1,90;229,3;189,3;0,83;307,0;290,1;0;
2013;147;-2,5;-2,6;-2,4;100,0;4,42;5,27;735,4;2,26;25,1;21,1;0,84;316,9;289,5;0;
2013;148;-2,6;-2,6;-2,5;99,3;4,20;5,02;740,4;1,53;135,1;106,9;0,79;315,1;289,1;0;
2013;149;-2,3;-2,4;-2,1;90,9;3,90;4,69;745,1;1,84;285,1;216,0;0,76;300,7;290,3;0;
2013;150;-2,8;-2,9;-2,6;79,3;3,31;3,96;744,0;1,17;177,7;137,6;0,77;277,1;288,4;0;
2013;151;-2,9;-3,0;-2,6;74,9;3,09;3,70;741,8;1,20;164,1;122,9;0,75;268,5;287,8;0;
2013;152;-2,8;-3,3;-2,4;85,1;3,53;4,22;738,8;1,77;250,8;186,4;0,74;287,6;288,0;0;
2013;153;-2,6;-3,7;-1,6;100,0;4,57;5,47;740,3;2,00;253,7;186,4;0,73;316,8;289,2;0;
2013;154;-2,3;-2,8;-1,6;87,1;3,73;4,49;734,7;2,07;221,0;166,7;0,75;293,6;290,2;0;
2013;155;-1,6;-3,3;0,9;95,7;4,34;5,22;741,6;1,66;295,9;214,4;0,72;313,3;293,6;0;
2013;156;-0,2;-2,7;1,9;100,0;5,30;6,36;738,0;2,86;178,6;132,2;0,74;328,7;299,6;0;
2013;157;2,6;-1,9;7,5;72,5;4,44;5,32;740,2;2,48;377,3;285,0;0,76;287,2;309,3;0;
2013;158;2,1;0,0;5,3;66,1;3,92;4,68;740,1;2,87;204,1;167,4;0,82;272,2;309,3;0;
2013;159;0,3;-4,0;5,3;87,3;4,55;5,45;744,6;3,16;227,6;184,8;0,81;306,2;309,3;0;
2013;160;0,7;-4,7;5,4;69,0;3,69;4,42;737,6;2,20;292,7;231,9;0,79;272,0;309,3;0;
2013;161;1,5;-3,8;7,8;79,5;4,50;5,39;739,8;2,86;393,9;304,6;0,77;296,2;309,3;0;
2013;162;1,6;-1,8;6,9;71,0;4,05;4,85;739,3;3,09;237,9;182,9;0,77;279,9;309,3;0;
2013;163;1,9;-2,9;8,5;71,6;4,16;5,00;743,0;2,95;421,4;317,5;0,75;282,4;309,3;0;
2013;164;1,5;-3,6;7,6;71,8;4,07;4,90;746,6;1,56;349,1;248,6;0,71;281,3;309,3;0;
2013;165;-0,7;-2,5;1,9;80,5;3,90;4,68;739,3;1,92;167,7;124,1;0,74;288,5;297,4;0;
2013;166;0,9;-1,8;3,7;86,0;4,67;5,61;738,7;2,22;199,4;151,3;0,76;306,6;309,3;0;
2013;167;2,8;-2,6;8,5;71,3;4,42;5,31;740,3;2,53;356,3;274,8;0,77;285,7;309,3;0;
2013;168;3,1;-2,1;9,7;75,0;4,75;5,72;762,6;2,60;302,4;238,6;0,79;294,9;309,3;0;
2013;169;2,4;0,0;7,3;66,9;4,03;4,85;761,4;2,35;194,2;149,5;0,77;275,2;309,3;0;
2013;170;1,8;-0,1;3,1;76,2;4,41;5,30;749,6;2,68;62,4;46,2;0,74;291,4;309,3;0;
2013;171;0,6;-2,2;1,9;72,9;3,86;4,65;758,9;4,05;90,1;64,1;0,71;279,5;309,3;0;
2013;172;0,5;-2,3;7,1;81,8;4,29;5,16;757,5;3,05;184,7;126,0;0,68;296,2;309,3;0;
